trip_id,stop_id,next_stop_id,travel_time,u,v
4_I15-101_2023I15_1_1_4__10_A__,par_4_195,par_4_196,66.0,212,213
4_I15-101_2023I15_1_1_4__10_A__,par_4_196,par_4_197,79.0,213,214
4_I15-101_2023I15_1_1_4__10_A__,par_4_197,par_4_198,105.0,214,215
4_I15-101_2023I15_1_1_4__10_A__,par_4_198,par_4_199,203.0,215,216
4_I15-101_2023I15_1_1_4__10_A__,par_4_199,par_4_200,219.0,216,217
4_I15-101_2023I15_1_1_4__10_A__,par_4_200,par_4_201,109.0,217,218
4_I15-101_2023I15_1_1_4__10_A__,par_4_201,par_4_202,150.0,218,219
4_I15-101_2023I15_1_1_4__10_A__,par_4_202,par_4_257,221.0,219,223
4_I15-101_2023I15_1_1_4__10_A__,par_4_257,par_4_203,113.0,223,220
4_I15-101_2023I15_1_1_4__10_A__,par_4_203,par_4_204,384.0,220,221
4_I15-101_2023I15_1_1_4__10_A__,par_4_204,par_4_205,83.0,221,222
4_I15-101_2023I15_2_1_4__10_A__,par_4_205,par_4_204,83.0,222,221
4_I15-101_2023I15_2_1_4__10_A__,par_4_204,par_4_203,384.0,221,220
4_I15-101_2023I15_2_1_4__10_A__,par_4_203,par_4_257,113.0,220,223
4_I15-101_2023I15_2_1_4__10_A__,par_4_257,par_4_202,220.0,223,219
4_I15-101_2023I15_2_1_4__10_A__,par_4_202,par_4_201,151.0,219,218
4_I15-101_2023I15_2_1_4__10_A__,par_4_201,par_4_200,109.0,218,217
4_I15-101_2023I15_2_1_4__10_A__,par_4_200,par_4_199,219.0,217,216
4_I15-101_2023I15_2_1_4__10_A__,par_4_199,par_4_198,178.0,216,215
4_I15-101_2023I15_2_1_4__10_A__,par_4_198,par_4_197,107.0,215,214
4_I15-101_2023I15_2_1_4__10_A__,par_4_197,par_4_196,79.0,214,213
4_I15-101_2023I15_2_1_4__10_A__,par_4_196,par_4_195,66.0,213,212
4_I15-101_2023I15_2_1_4__10_A__,par_4_195,par_4_194,134.0,212,211
4_I15-101_2023I15_2_1_4__10_A__,par_4_194,par_4_193,100.0,211,210
4_I15-101_2023I15_2_1_4__10_A__,par_4_193,par_4_192,92.0,210,209
4_I15-101_2023I15_2_1_4__10_A__,par_4_192,par_4_191,92.0,209,208
4_I15-101_2023I15_2_1_4__10_A__,par_4_191,par_4_190,104.0,208,207
4_I15-101_2023I15_2_1_4__10_A__,par_4_190,par_4_189,97.0,207,206
4_I15-101_2023I15_2_1_4__10_A__,par_4_189,par_4_188,120.0,206,205
4_I15-101_2023I15_2_1_4__10_A__,par_4_188,par_4_187,166.0,205,204
4_I15-101_2023I15_2_1_4__10_A__,par_4_187,par_4_274,80.0,204,224
4_I15-102_2023I15_1_1_4__10_B__,par_4_284,par_4_283,143.0,234,233
4_I15-102_2023I15_1_1_4__10_B__,par_4_283,par_4_282,111.0,233,232
4_I15-102_2023I15_1_1_4__10_B__,par_4_282,par_4_281,96.0,232,231
4_I15-102_2023I15_1_1_4__10_B__,par_4_281,par_4_280,165.0,231,230
4_I15-102_2023I15_1_1_4__10_B__,par_4_280,par_4_279,140.0,230,229
4_I15-102_2023I15_1_1_4__10_B__,par_4_279,par_4_278,193.0,229,228
4_I15-102_2023I15_1_1_4__10_B__,par_4_278,par_4_277,145.0,228,227
4_I15-102_2023I15_1_1_4__10_B__,par_4_277,par_4_276,99.0,227,226
4_I15-102_2023I15_1_1_4__10_B__,par_4_276,par_4_275,322.0,226,225
4_I15-102_2023I15_1_1_4__10_B__,par_4_275,par_4_274,63.0,225,224
4_I15-102_2023I15_2_1_4__10_B__,par_4_274,par_4_275,63.0,224,225
4_I15-102_2023I15_2_1_4__10_B__,par_4_275,par_4_276,322.0,225,226
4_I15-102_2023I15_2_1_4__10_B__,par_4_276,par_4_277,99.0,226,227
4_I15-102_2023I15_2_1_4__10_B__,par_4_277,par_4_278,145.0,227,228
4_I15-102_2023I15_2_1_4__10_B__,par_4_278,par_4_279,193.0,228,229
4_I15-102_2023I15_2_1_4__10_B__,par_4_279,par_4_280,140.0,229,230
4_I15-102_2023I15_2_1_4__10_B__,par_4_280,par_4_281,165.0,230,231
4_I15-102_2023I15_2_1_4__10_B__,par_4_281,par_4_282,96.0,231,232
4_I15-102_2023I15_2_1_4__10_B__,par_4_282,par_4_283,111.0,232,233
4_I15-102_2023I15_2_1_4__10_B__,par_4_283,par_4_284,143.0,233,234
4_I15-121_2023I15_1_1_4__12_1__,par_4_209,par_4_210,77.0,242,243
4_I15-121_2023I15_1_1_4__12_1__,par_4_210,par_4_211,108.0,243,244
4_I15-121_2023I15_1_1_4__12_1__,par_4_211,par_4_212,144.0,244,245
4_I15-121_2023I15_1_1_4__12_1__,par_4_212,par_4_213,232.0,245,246
4_I15-121_2023I15_1_1_4__12_1__,par_4_213,par_4_214,112.0,246,247
4_I15-121_2023I15_1_1_4__12_1__,par_4_214,par_4_215,66.0,247,248
4_I15-121_2023I15_1_1_4__12_1__,par_4_215,par_4_216,93.0,248,249
4_I15-121_2023I15_1_1_4__12_1__,par_4_216,par_4_217,137.0,249,250
4_I15-121_2023I15_1_1_4__12_1__,par_4_217,par_4_218,256.0,250,251
4_I15-121_2023I15_1_1_4__12_1__,par_4_218,par_4_219,203.0,251,252
4_I15-121_2023I15_1_1_4__12_1__,par_4_219,par_4_220,70.0,252,253
4_I15-121_2023I15_1_1_4__12_1__,par_4_220,par_4_221,72.0,253,254
4_I15-121_2023I15_1_1_4__12_1__,par_4_221,par_4_222,115.0,254,255
4_I15-121_2023I15_1_1_4__12_1__,par_4_222,par_4_223,243.0,255,256
4_I15-121_2023I15_1_1_4__12_1__,par_4_223,par_4_224,89.0,256,257
4_I15-121_2023I15_1_1_4__12_1__,par_4_224,par_4_225,108.0,257,258
4_I15-121_2023I15_1_1_4__12_1__,par_4_225,par_4_226,117.0,258,259
4_I15-121_2023I15_1_1_4__12_1__,par_4_226,par_4_227,112.0,259,260
4_I15-121_2023I15_1_1_4__12_1__,par_4_227,par_4_228,140.0,260,261
4_I15-121_2023I15_1_1_4__12_1__,par_4_228,par_4_229,79.0,261,262
4_I15-121_2023I15_1_1_4__12_1__,par_4_229,par_4_230,107.0,262,263
4_I15-121_2023I15_1_1_4__12_1__,par_4_230,par_4_231,132.0,263,264
4_I15-121_2023I15_1_1_4__12_1__,par_4_231,par_4_232,93.0,264,265
4_I15-121_2023I15_1_1_4__12_1__,par_4_232,par_4_233,121.0,265,266
4_I15-121_2023I15_1_1_4__12_1__,par_4_233,par_4_234,80.0,266,267
4_I15-121_2023I15_1_1_4__12_1__,par_4_234,par_4_235,100.0,267,268
4_I15-121_2023I15_1_1_4__12_1__,par_4_235,par_4_236,97.0,268,269
4_I15-121_2023I15_1_1_4__12_1__,par_4_236,par_4_209,302.0,269,242
4_I15-122_2023I15_1_1_4__12_2__,par_4_209,par_4_236,302.0,242,269
4_I15-122_2023I15_1_1_4__12_2__,par_4_236,par_4_235,97.0,269,268
4_I15-122_2023I15_1_1_4__12_2__,par_4_235,par_4_234,100.0,268,267
4_I15-122_2023I15_1_1_4__12_2__,par_4_234,par_4_233,79.0,267,266
4_I15-122_2023I15_1_1_4__12_2__,par_4_233,par_4_232,121.0,266,265
4_I15-122_2023I15_1_1_4__12_2__,par_4_232,par_4_231,93.0,265,264
4_I15-122_2023I15_1_1_4__12_2__,par_4_231,par_4_230,132.0,264,263
4_I15-122_2023I15_1_1_4__12_2__,par_4_230,par_4_229,107.0,263,262
4_I15-122_2023I15_1_1_4__12_2__,par_4_229,par_4_228,80.0,262,261
4_I15-122_2023I15_1_1_4__12_2__,par_4_228,par_4_227,139.0,261,260
4_I15-122_2023I15_1_1_4__12_2__,par_4_227,par_4_226,112.0,260,259
4_I15-122_2023I15_1_1_4__12_2__,par_4_226,par_4_225,117.0,259,258
4_I15-122_2023I15_1_1_4__12_2__,par_4_225,par_4_224,108.0,258,257
4_I15-122_2023I15_1_1_4__12_2__,par_4_224,par_4_223,89.0,257,256
4_I15-122_2023I15_1_1_4__12_2__,par_4_223,par_4_222,242.0,256,255
4_I15-122_2023I15_1_1_4__12_2__,par_4_222,par_4_221,115.0,255,254
4_I15-122_2023I15_1_1_4__12_2__,par_4_221,par_4_220,72.0,254,253
4_I15-122_2023I15_1_1_4__12_2__,par_4_220,par_4_219,71.0,253,252
4_I15-122_2023I15_1_1_4__12_2__,par_4_219,par_4_218,202.0,252,251
4_I15-122_2023I15_1_1_4__12_2__,par_4_218,par_4_217,255.0,251,250
4_I15-122_2023I15_1_1_4__12_2__,par_4_217,par_4_216,137.0,250,249
4_I15-122_2023I15_1_1_4__12_2__,par_4_216,par_4_215,93.0,249,248
4_I15-122_2023I15_1_1_4__12_2__,par_4_215,par_4_214,66.0,248,247
4_I15-122_2023I15_1_1_4__12_2__,par_4_214,par_4_213,112.0,247,246
4_I15-122_2023I15_1_1_4__12_2__,par_4_213,par_4_212,231.0,246,245
4_I15-122_2023I15_1_1_4__12_2__,par_4_212,par_4_211,144.0,245,244
4_I15-122_2023I15_1_1_4__12_2__,par_4_211,par_4_210,108.0,244,243
4_I15-122_2023I15_1_1_4__12_2__,par_4_210,par_4_209,77.0,243,242
4_I15-ROP_2023I15_1_1_4__R___,par_4_237,par_4_238,185.0,270,271
4_I15-ROP_2023I15_2_1_4__R___,par_4_238,par_4_237,185.0,271,270
